INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT
273	-1	????	#cE07D4E???? ?5??#r#c54FF00??????????#r#cFFFFFF????300?#r?????3?#r?????240?#r????????????????????????#r#c5BC257???? ???????	#cE07D4E???? ?5??#r#c54FF00??????????#r#cFFFFFF????300?#r?????3?#r?????240?#r????????????????????????#r#c5BC257???? ???????	7	240000	3000	-1	??mp	4	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	-1	|?????????1	-1	|?????????2	-1	|?????????2	1209																
274	-1	????	#cE07D4E????#r#c54FF00??????????#r#cFFFFFF????5%#r?????0-15?#r????#r?????60?#r?????? ??????????????????#r#c5BC257???????????????????	#cE07D4E????#r#c54FF00??????????#r#cFFFFFF????5%#r?????0-15?#r????#r?????60?#r?????? ??????????????????#r#c5BC257???????????????????	642	60000	-1	-1	??%mp	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	-1	|?????????1	-1	|?????????2	-1	|?????????2	-1																
275	-1	????	#cE07D4E????#r#c54FF00??????????#r#cFFFFFF????5%#r?????0-15?#r????#r?????300?#r?????? ????????????????????#r#c5BC257???????????????????	#cE07D4E????#r#c54FF00??????????#r#cFFFFFF????5%#r?????0-15?#r????#r?????300?#r?????? ????????????????????#r#c5BC257???????????????????	642	300000	-1	-1	??%mp	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	-1	|?????????1	-1	|?????????2	-1	|?????????2	-1																
276	-1	????	#cE07D4E????#r#c54FF00??????????#r#cFFFFFF????5%#r????#r?????120?#r?????????????????????#r#c5BC257???????????????????	#cE07D4E????#r#c54FF00??????????#r#cFFFFFF????5%#r????#r?????120?#r?????????????????????#r#c5BC257???????????????????	642	120000	-1	-1	??%mp	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	-1	|?????????1	-1	|?????????2	-1	|?????????2	-1																
#	#																																														
281	101	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:58 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	201	|?????????1	-1	|?????????2	-1	|?????????2	-1																
282	102	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:101 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	202	|?????????1	-1	|?????????2	-1	|?????????2	-1																
283	103	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:143 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	203	|?????????1	-1	|?????????2	-1	|?????????2	-1																
284	104	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:186 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	204	|?????????1	-1	|?????????2	-1	|?????????2	-1																
285	105	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:229 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	205	|?????????1	-1	|?????????2	-1	|?????????2	-1																
286	106	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:271 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	206	|?????????1	-1	|?????????2	-1	|?????????2	-1																
287	107	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:314 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	207	|?????????1	-1	|?????????2	-1	|?????????2	-1																
288	108	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:356 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	208	|?????????1	-1	|?????????2	-1	|?????????2	-1																
289	109	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:399 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	209	|?????????1	-1	|?????????2	-1	|?????????2	-1																
290	110	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:442 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	210	|?????????1	-1	|?????????2	-1	|?????????2	-1																
291	111	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:484 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	211	|?????????1	-1	|?????????2	-1	|?????????2	-1																
292	112	???	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#c54FF00{A:527 B:3}#cFFFFFF?#r#c5BC257?????????????	#c54FF00??????????#r#cFFFFFF?????0-2?#r????#r?????? ??????#r#c5BC257?????????????	0	800	-1	-1	??mp	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	212	|?????????1	-1	|?????????2	-1	|?????????2	-1																
293	201	?????	#c54FF00??????????#r#cFFFFFF????33?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:3644 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????33?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	213	|?????????1	-1	|?????????2	442	|?????????2	-1																
294	202	?????	#c54FF00??????????#r#cFFFFFF????57?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:6330 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????57?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	57	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	214	|?????????1	-1	|?????????2	443	|?????????2	-1																
295	203	?????	#c54FF00??????????#r#cFFFFFF????81?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:9010 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????81?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	81	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	215	|?????????1	-1	|?????????2	444	|?????????2	-1																
296	204	?????	#c54FF00??????????#r#cFFFFFF????105?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:11690 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????105?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	105	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	216	|?????????1	-1	|?????????2	445	|?????????2	-1																
297	205	?????	#c54FF00??????????#r#cFFFFFF????129?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:14376 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????129?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	217	|?????????1	-1	|?????????2	446	|?????????2	-1																
298	206	?????	#c54FF00??????????#r#cFFFFFF????153?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:17055 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????153?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	153	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	218	|?????????1	-1	|?????????2	447	|?????????2	-1																
299	207	?????	#c54FF00??????????#r#cFFFFFF????177?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:19741 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????177?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	177	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	219	|?????????1	-1	|?????????2	448	|?????????2	-1																
300	208	?????	#c54FF00??????????#r#cFFFFFF????201?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:22421 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????201?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	201	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	220	|?????????1	-1	|?????????2	449	|?????????2	-1																
301	209	?????	#c54FF00??????????#r#cFFFFFF????225?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:25100 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????225?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	225	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	221	|?????????1	-1	|?????????2	450	|?????????2	-1																
302	210	?????	#c54FF00??????????#r#cFFFFFF????249?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:27786 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????249?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	249	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	222	|?????????1	-1	|?????????2	451	|?????????2	-1																
303	211	?????	#c54FF00??????????#r#cFFFFFF????273?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:30472 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????273?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	273	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	223	|?????????1	-1	|?????????2	452	|?????????2	-1																
304	212	?????	#c54FF00??????????#r#cFFFFFF????297?#r????#r?????80?#r???? ????5???????10??????????#c54FF00{A:33158 B:253.9936}#cFFFFFF????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????297?#r???? ?????80?#r???? ????5???????10?????????????????5???????????????????#r#c5BC257??????	0	80000	-1	-1	??mp	4	297	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	224	|?????????1	-1	|?????????2	453	|?????????2	-1																
305	301	?????	#c54FF00??????????#r#cFFFFFF????38?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:204 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????38? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	38	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	226	|?????????1	-1	|?????????2	-1	|?????????2	-1																
306	302	?????	#c54FF00??????????#r#cFFFFFF????65?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:352 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????65? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	65	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	227	|?????????1	-1	|?????????2	-1	|?????????2	-1																
307	303	?????	#c54FF00??????????#r#cFFFFFF????93?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:499 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????93? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	93	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	228	|?????????1	-1	|?????????2	-1	|?????????2	-1																
308	304	?????	#c54FF00??????????#r#cFFFFFF????120?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:646 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????120? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	229	|?????????1	-1	|?????????2	-1	|?????????2	-1																
309	305	?????	#c54FF00??????????#r#cFFFFFF????148?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:793 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????148? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	230	|?????????1	-1	|?????????2	-1	|?????????2	-1																
310	306	?????	#c54FF00??????????#r#cFFFFFF????175?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:941 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????175? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	175	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	231	|?????????1	-1	|?????????2	-1	|?????????2	-1																
311	307	?????	#c54FF00??????????#r#cFFFFFF????203?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:1088 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????203? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	232	|?????????1	-1	|?????????2	-1	|?????????2	-1																
312	308	?????	#c54FF00??????????#r#cFFFFFF????231?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:1235 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????231? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	231	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	233	|?????????1	-1	|?????????2	-1	|?????????2	-1																
313	309	?????	#c54FF00??????????#r#cFFFFFF????258?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:1382 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????258? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	258	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	234	|?????????1	-1	|?????????2	-1	|?????????2	-1																
314	310	?????	#c54FF00??????????#r#cFFFFFF????286?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:1530 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????286? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	235	|?????????1	-1	|?????????2	-1	|?????????2	-1																
315	311	?????	#c54FF00??????????#r#cFFFFFF????313?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:1677 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????313? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	313	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	236	|?????????1	-1	|?????????2	-1	|?????????2	-1																
316	312	?????	#c54FF00??????????#r#cFFFFFF????341?#r?????0-2?#r????#r?????30?#r?????? ?????#c54FF00{A:1824 B:12.2736149893101}#cFFFFFF?#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????341? ?????0-2?#r???? ?????30?#r?????? ?????#r#c5BC257??????	0	30000	-1	-1	??mp	4	341	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	237	|?????????1	-1	|?????????2	-1	|?????????2	-1																
317	401	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???10?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???10?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	238	|?????????1	-1	|?????????2	-1	|?????????2	-1																
318	402	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???10.5?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???10.5?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	239	|?????????1	-1	|?????????2	-1	|?????????2	-1																
319	403	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???11?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???11?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	240	|?????????1	-1	|?????????2	-1	|?????????2	-1																
320	404	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???11.5?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???11.5?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	241	|?????????1	-1	|?????????2	-1	|?????????2	-1																
321	405	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???12?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???12?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	242	|?????????1	-1	|?????????2	-1	|?????????2	-1																
322	406	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???12.5?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???12.5?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	243	|?????????1	-1	|?????????2	-1	|?????????2	-1																
323	407	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???13?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???13?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	244	|?????????1	-1	|?????????2	-1	|?????????2	-1																
324	408	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???13.5?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???13.5?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	245	|?????????1	-1	|?????????2	-1	|?????????2	-1																
325	409	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???14?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???14?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	246	|?????????1	-1	|?????????2	-1	|?????????2	-1																
326	410	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???14.5?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???14.5?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	247	|?????????1	-1	|?????????2	-1	|?????????2	-1																
327	411	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???15?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???15?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	248	|?????????1	-1	|?????????2	-1	|?????????2	-1																
328	412	????	#c54FF00??????????#r#cFFFFFF????50?#r????#r?????60?#r?? ????????#c54FF0050%#cFFFFFF???15.5?	#c54FF00??????????#r#cFFFFFF????50?#r???? ?????60?#r?? ????????#c54FF0050%#cFFFFFF???15.5?	0	60000	-1	-1	??mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	249	|?????????1	-1	|?????????2	-1	|?????????2	-1																
329	501	???	#c54FF00??????????#r#cFFFFFF????28?#r?????0-2?#r????#r?????120?#r?????? ???????????????????3???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????28? ?????0-2?#r???? ?????120?#r?????? ???????????????????3???????????????????#r#c5BC257??????	0	120000	-1	-1	??mp	4	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	250	|?????????1	-1	|?????????2	-1	|?????????2	-1																
330	502	???	#c54FF00??????????#r#cFFFFFF????48?#r?????0-2?#r????#r?????120?#r?????? ???????????????????3???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????48? ?????0-2?#r???? ?????120?#r?????? ???????????????????3???????????????????#r#c5BC257??????	0	120000	-1	-1	??mp	4	48	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	251	|?????????1	-1	|?????????2	-1	|?????????2	-1																
331	503	???	#c54FF00??????????#r#cFFFFFF????68?#r?????0-2?#r????#r?????120?#r?????? ???????????????????3???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????68? ?????0-2?#r???? ?????120?#r?????? ???????????????????3???????????????????#r#c5BC257??????	0	120000	-1	-1	??mp	4	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	252	|?????????1	-1	|?????????2	-1	|?????????2	-1																
332	504	???	#c54FF00??????????#r#cFFFFFF????88?#r?????0-2?#r????#r?????120?#r?????? ???????????????????4???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????88? ?????0-2?#r???? ?????120?#r?????? ???????????????????4???????????????????#r#c5BC257??????	0	120000	-1	-1	??mp	4	88	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	253	|?????????1	-1	|?????????2	-1	|?????????2	-1																
333	505	???	#c54FF00??????????#r#cFFFFFF????108?#r?????0-2?#r????#r?????120?#r?????? ???????????????????4???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????108? ?????0-2?#r???? ?????120?#r?????? ???????????????????4???????????????????#r#c5BC257??????	0	120000	-1	-1	??mp	4	108	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	254	|?????????1	-1	|?????????2	-1	|?????????2	-1																
334	506	???	#c54FF00??????????#r#cFFFFFF????128?#r?????0-2?#r????#r?????120?#r?????? ???????????????????4???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????128? ?????0-2?#r???? ?????120?#r?????? ???????????????????4???????????????????#r#c5BC257??????	0	120000	-1	-1	??mp	4	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	255	|?????????1	-1	|?????????2	-1	|?????????2	-1																
335	507	???	#c54FF00??????????#r#cFFFFFF????148?#r?????0-2?#r????#r?????120?#r?????? ???????????????????5???????????????????#r#c5BC257??????	#c54FF00??????????#r#cFFFFFF????148? ?????0-2?#r???? ?????120?#r?????? ???????????????????5???????????????????#r#c5BC257??????	0	120000	-1	-1	??mp	4	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			|?????????1	256	|?????????1	-1	|?????????2	-1	|?????????2	-1																
